,VAGA,ID,IDADE,MBA,PHD,CLOUD_CERT,SGBD_CERT,HORAS_ESTUDO,QT_FILHOS,CNH,ANOS_EXP,SCORE
4981,2,4981,33.7507996235723,0,1,0,1,6.86180934460624,1,0,12.9144989014189,132.266280596243
4986,2,4986,38.16125633058,0,0,1,1,8.8123792291935,2,0,14.105322212311,147.546975574329
4988,2,4988,34.581485124613,0,0,0,1,6.49026169900437,0,1,13.1387839866999,144.172648421179
4989,2,4989,32.6141870829359,0,1,1,1,6.53246241158314,0,1,12.6076135154471,131.098825585202
4990,2,4990,37.8382705768487,0,0,0,1,6.90031407155245,1,0,14.0181160588036,155.610526391026
4994,2,4994,32.8501653893836,0,0,1,0,8.77643979724099,2,1,12.671327658188,132.482912223618
4995,2,4995,35.1690691411578,1,0,0,0,6.52027038236241,1,0,13.297431671167,157.708302802279
4996,2,4996,39.6062228551466,1,1,0,0,7.45880907377978,1,1,14.495463173944,164.633861537972
4998,2,4998,34.7416671745697,0,0,1,1,10.1260438870688,0,0,13.1820331401882,140.943779853204
4999,2,4999,43.6080240869213,0,0,1,1,7.70888573046726,0,1,15.5759495065231,169.954165571467
5000,2,5000,39.0090834342104,1,0,0,1,9.74076586446429,0,1,14.3342355302912,171.000174481836
5003,2,5003,34.8243473677671,1,0,1,0,10.4727028590958,1,0,13.2043567923515,157.481090043787
5009,2,5009,35.6721137761062,0,0,0,1,6.03009429103347,0,0,13.4332537226031,154.514947213026
5013,2,5013,35.5056245578455,1,1,0,1,6.7780291728743,5,0,13.3883016336727,160.036878784742
5014,2,5014,34.4994763749026,1,0,1,0,10.2800721543239,0,1,13.1166416242781,154.560597022701
5020,2,5020,34.3284885326024,1,1,1,0,7.34691963350788,1,0,13.0704749068571,149.673488548288
5023,2,5023,37.9081803701399,1,0,0,0,8.39506736999068,0,0,14.0369917029922,159.461331913563
5024,2,5024,33.4219102705407,0,1,0,0,6.87142021263641,2,0,12.8256987761004,141.101795161123
5025,2,5025,38.1642833847433,0,1,1,0,9.84354673921921,1,1,14.1061395169351,151.799920747537
5027,2,5027,34.1085388485958,1,0,0,0,8.91533739551345,2,1,13.0110884921753,150.266999839973
5032,2,5032,40.6915704499948,0,0,0,1,9.96816563969295,0,1,14.788507024553,163.40135175743
5033,2,5033,44.0788072906794,1,0,0,1,6.13656817678353,1,0,15.7030609715379,179.994650037535
5036,2,5036,40.5376237694483,1,0,0,1,7.10676155756263,0,1,14.7469414208055,177.335079067257
5039,2,5039,33.502478796457,1,1,0,1,5.78547361167928,1,1,12.8474522780978,156.974815876238
5041,2,5041,37.7669139768558,1,1,1,1,7.28485319893894,3,0,13.9988497768055,173.087441039983
5042,2,5042,40.3872309483665,1,0,1,0,8.71189122709995,1,1,14.7063353591134,172.659831729455
5043,2,5043,40.0227925764929,1,0,1,0,6.82015077297945,2,1,14.6079369987075,175.320373517881
5046,2,5046,34.8734620447424,1,0,0,1,9.54122451976934,0,1,13.2176177551349,145.092499964719
5064,2,5064,43.1169897392853,0,0,1,1,9.85979017659306,3,0,15.4433702326615,165.902032652672
5067,2,5067,38.6003390096221,1,1,1,0,7.15875301451896,2,1,14.2238745356524,175.550206630502
5071,2,5071,35.9754757126921,1,1,1,0,7.58607675400422,1,1,13.5151614454813,156.752128860956
5073,2,5073,34.3110606249429,0,1,0,1,5.4334317467498,0,1,13.065769371789,145.706434847154
5074,2,5074,37.364587750509,1,1,1,0,6.03226398356606,1,1,13.8902216956918,162.783036455695
5075,2,5075,36.2730427784577,1,1,0,1,9.81751201777958,0,0,13.595504553238,166.61658736671
5080,2,5080,39.4462606531727,0,0,1,0,6.43939616015896,0,0,14.452273379411,157.316427527228
5083,2,5083,37.5631574167463,0,1,0,1,7.998395079763,0,0,13.9438355055759,154.221947544034
5086,2,5086,34.9995213867055,0,0,1,0,8.6138587156924,0,0,13.2516537774649,135.69668023109
5087,2,5087,35.9812900003236,0,1,1,0,6.27899162740305,2,0,13.5167313031418,151.915238723946
5088,2,5088,36.8469633539291,1,0,0,1,8.27913258463748,1,1,13.7504631086153,149.271654801775
5090,2,5090,39.8675851858039,1,1,1,0,6.53004087406845,1,0,14.5660310032215,166.39797553862
5098,2,5098,38.7040598992266,0,1,0,1,5.91182024105803,0,0,14.2518791758456,154.145029533063
5103,2,5103,33.004592644172,1,1,0,1,8.50162112059715,2,1,12.7130230169808,147.093151429853
5104,2,5104,39.6803022088936,0,0,1,0,8.2145597834274,1,0,14.5154645994557,154.603076627081
5106,2,5106,35.9950043089229,0,0,0,1,11.0623706142615,0,1,13.5204341664636,148.038377879395
5108,2,5108,34.281859413188,1,1,1,0,6.88498467956047,0,0,13.0578850446152,157.38356521003
5109,2,5109,35.9460783757214,0,1,1,0,8.49409418262791,0,1,13.5072241644992,141.058498909486
5112,2,5112,38.6049982785701,0,1,1,1,8.80389590974079,1,1,14.2251325382683,154.082679411763
5118,2,5118,39.3985340086833,0,0,0,1,9.54284776061298,0,1,14.4393871853989,155.560866227418
5122,2,5122,39.9066419748216,0,0,1,1,9.22257983872089,0,0,14.5765763362562,160.184023087865
5129,2,5129,38.0862779724199,1,1,1,0,7.47385312469332,1,0,14.0850780556078,165.441809138671
5131,2,5131,37.033020331074,1,1,1,0,8.36654003193997,0,0,13.8006984924444,156.396165678501
5132,2,5132,35.1158138232358,1,1,1,0,10.1362124273565,0,1,13.2830527353281,160.099693261705
5133,2,5133,40.6370095401411,0,1,0,0,6.75206001420156,0,1,14.7737755788925,169.127810036144
5135,2,5135,32.9576192432586,0,1,1,0,8.2881434563453,0,1,12.7003401987342,132.450124899216
5143,2,5143,34.1637341582103,1,1,1,1,9.67676965529658,0,1,13.0259912257712,160.328503973751
5144,2,5144,36.8117883795742,1,1,1,0,9.65616157072512,0,1,13.7409658655394,162.391977263465
5147,2,5147,34.0902019578516,1,1,1,0,9.3664834290183,2,0,13.0061375316743,152.670191037543
5148,2,5148,36.3756627779593,1,0,1,0,7.21247060459781,1,0,13.6232119531034,163.971738837928
5153,2,5153,41.4544055729876,0,0,1,0,8.62083277162816,1,1,14.9944725077611,161.037657359347
5158,2,5158,33.1611422145524,0,1,1,1,8.75363508350574,0,0,12.7552914009835,141.305941457421
5168,2,5168,34.3004912574583,1,0,1,1,8.75800049867873,4,0,13.0629156425681,156.521504528532
5169,2,5169,33.624395983898,0,1,1,1,5.67686023419074,1,0,12.8803699187068,136.06013168352
5172,2,5172,35.2490017752058,1,1,0,1,7.59406168875228,0,0,13.31901348236,158.920423205345
5178,2,5178,34.4142514887495,1,0,0,1,10.688272367136,1,0,13.0936309050168,148.467293094556
5184,2,5184,34.4788631328547,1,1,0,0,9.81420516624315,1,0,13.1110760489252,156.167510175027
5189,2,5189,35.5053609923731,1,1,1,0,7.29754666378911,3,0,13.3882304709951,157.735227088756
5198,2,5198,34.92137155668,1,1,0,0,8.51596248396136,2,1,13.230553323358,153.9240429519
5209,2,5209,33.403532511114,0,1,0,0,8.07390605864435,1,1,12.8207367810552,139.349166971266
5216,2,5216,38.6264837476417,0,1,0,0,5.83368739596565,1,0,14.2309336149177,148.9141193735
5221,2,5221,37.6892359382048,1,1,0,1,8.45694937459167,0,0,13.9778767063697,160.24136282343
5222,2,5222,41.349146894365,1,1,1,1,7.86449464628686,2,0,14.966052664533,173.995401751799
5225,2,5225,34.4708960633497,1,1,1,0,4.89318832008541,3,1,13.1089249401588,155.269597041453
5230,2,5230,37.6304352354309,0,0,0,1,7.31783769592404,1,0,13.9620005166208,156.67771584368
5231,2,5231,36.1966851867519,0,1,1,0,9.41035529206019,3,0,13.5748880034774,146.621813917121
5238,2,5238,36.0664517100201,1,0,0,0,6.34685077848676,0,0,13.5397249647598,156.578642023696
5239,2,5239,36.1673279659303,0,1,0,0,7.47835714989658,1,1,13.5669615538556,151.162063572604
5242,2,5242,40.8702345532259,0,0,0,0,9.22128470536082,2,1,14.8367463324254,158.473888383422
5243,2,5243,38.0861384229497,0,0,1,1,7.58871430397231,0,0,14.0850403772508,160.812817375802
5244,2,5244,40.7700364711746,0,0,0,1,8.08509855120734,2,1,14.8096928502716,151.053392928194
5245,2,5245,37.9006768218809,0,0,0,0,6.006628713192,1,0,14.0349657449623,157.472826523104
5247,2,5247,39.716876160565,0,0,0,1,8.0050963883666,0,0,14.525339566407,155.009071098235
5256,2,5256,33.134829120493,0,0,0,0,9.52751156540289,2,1,12.7481868655875,147.434745297763
5260,2,5260,36.1175822537907,1,0,1,0,7.72175132007577,7,1,13.5535302115779,151.01264578028
5263,2,5263,33.8174760007116,1,0,0,1,6.71425945173149,3,1,12.9325015232465,146.406742838806
5267,2,5267,33.6769116607391,1,0,0,0,8.5418395330641,1,0,12.894549151454,149.454793283807
5268,2,5268,36.4166088403458,0,0,1,1,7.52130493095335,0,1,13.6342673899478,147.736130077434
5269,2,5269,34.8307173234319,1,1,1,0,8.09160048221035,0,1,13.206076680381,168.402592707911
5275,2,5275,33.4266415102824,1,1,0,1,8.92849651200097,0,0,12.8269762108307,156.227365716051
5277,2,5277,34.4245211224614,0,1,0,1,9.61365776166484,1,0,13.096403706119,138.594657447718
5279,2,5279,36.6825232584012,1,1,1,0,8.15631325598143,2,1,13.7060642828227,154.662235023945
5280,2,5280,39.0294289189293,0,1,1,0,8.45024688974116,0,0,14.3397288111653,155.885773535147
5283,2,5283,40.2140263384517,0,1,1,1,9.62362757463718,1,0,14.6595701144364,152.029509061026
5284,2,5284,36.7471272647866,1,1,1,0,9.56401835811108,0,1,13.7235073645468,159.374142878646
5287,2,5287,33.9324667951564,0,0,1,0,10.3312431725236,2,0,12.9635490377466,142.625245179255
5293,2,5293,37.717355816704,0,0,0,1,6.94567186800947,3,1,13.9854690735645,146.212216631586
5295,2,5295,34.5163903146956,1,0,0,1,4.69497599294701,0,1,13.1212083880222,157.662922249529
5300,2,5300,41.2586148924716,1,0,0,1,6.64276202111517,2,0,14.9416090240217,174.016043993195
5301,2,5301,35.8606258716216,1,1,1,1,7.14830033987388,1,0,13.4841519883922,159.670485245059
5302,2,5302,37.8291608645407,1,1,0,1,9.65822500895558,1,1,14.0156564364804,173.668377361106
5313,2,5313,39.2449283987305,0,1,0,0,8.38873086010397,0,0,14.3979136707117,154.605028142683
5315,2,5315,37.3681795319017,1,1,0,0,6.61204114204989,1,0,13.8911914766679,152.610137885221
5316,2,5316,41.9830764608114,0,0,1,1,5.28860459662864,0,1,15.1372136474735,165.104196627358
5319,2,5319,36.2893890565943,0,1,1,0,7.85975481823304,1,0,13.5999180483349,149.980664096469
5325,2,5325,35.148910659283,1,0,1,1,11.2932996086653,1,0,13.2919888810608,155.957932972407
5327,2,5327,35.2896100749597,1,0,0,0,8.63164896056701,0,0,13.3299777232935,162.478823893731
5328,2,5328,37.2981070611081,1,1,1,0,7.29208686204903,0,0,13.8722719095536,164.937511656504
5329,2,5329,32.4841963915584,0,1,1,1,8.25732730056937,1,0,12.5725160287752,142.844810921518
5330,2,5330,34.6398772759976,0,1,1,1,7.9077203816482,0,0,13.1545498675738,132.679496270378
5331,2,5331,35.6918578400475,1,0,0,0,8.01832945971129,0,0,13.4385846198672,155.915792529566
5332,2,5332,32.7567977508733,0,0,1,0,6.76693090814148,0,0,12.6461183957902,138.529862647582
5336,2,5336,34.3997556254854,0,1,0,1,8.97128984181283,3,1,13.0897170219355,136.820881895201
5339,2,5339,38.5338086581731,0,1,0,1,6.36023249256785,1,1,14.2059113407611,154.137587302674
5346,2,5346,32.6890100174216,1,0,0,1,8.7469288381733,0,1,12.6278157077582,158.441063636841
5354,2,5354,34.1584090694816,0,0,0,1,7.50118154277466,3,0,13.0245534518144,141.591982107531
5362,2,5362,34.0538168299892,1,0,1,1,8.04519366901256,0,0,12.9963135471515,161.947992794563
5372,2,5372,42.030830711868,0,1,1,1,7.50520767992415,1,1,15.1501072952588,165.793898944434
5380,2,5380,37.6349434839837,0,1,1,1,7.74305786281962,0,0,13.96321774373,149.817812646498
5382,2,5382,37.6872608257782,1,1,0,0,7.48852937188126,2,0,13.9773434260145,167.784761241103
5384,2,5384,34.3702812434861,0,1,1,0,9.80976616314727,0,1,13.0817589387956,148.933067372614
5389,2,5389,34.1336856926367,1,0,1,0,7.63857876335561,0,0,13.0178781400663,150.171385550166
5391,2,5391,35.152653121665,0,0,1,0,6.39029703012694,0,0,13.2929993459039,140.135297560018
5394,2,5394,34.011261440204,1,1,0,1,8.28784291393161,1,1,12.9848235919095,150.773658469605
5397,2,5397,31.4670757697562,1,0,0,1,5.59530647045735,3,0,12.2978934608886,144.538662445628
5398,2,5398,34.0377798201524,1,1,0,0,7.78851723210096,0,1,12.9919835544956,151.406369698853
5399,2,5399,32.811991468833,0,1,0,1,8.48913383973463,0,1,12.6610206996393,135.089724679371
5411,2,5411,33.312194051859,0,1,0,1,7.3714277622397,1,1,12.7960753970563,138.361709210747
5412,2,5412,34.587512875791,0,1,1,1,7.2678472190409,3,1,13.140411479518,136.284707507507
5413,2,5413,35.3989597526071,0,0,0,1,7.27069791753959,2,0,13.3595021362583,146.914451817172
5417,2,5417,35.0890631978035,1,0,1,1,9.57455354615768,0,1,13.2758300664614,153.975929242347
5420,2,5420,32.704183874165,0,1,0,0,9.61376779192184,0,0,12.631912649079,144.662380638996
5422,2,5422,35.0870362412165,0,0,0,1,8.9227789831682,2,1,13.2752827881828,142.46433522071
5423,2,5423,39.3834237864543,0,0,0,0,5.97082929022021,1,0,14.4353074253971,154.618928273939
5427,2,5427,37.8177817764334,1,1,1,0,9.37655485687078,0,0,14.0125840826914,161.077350902953
5428,2,5428,33.5917575252065,0,1,0,0,6.94415924627685,1,1,12.8715575348602,144.412827733444
5429,2,5429,40.5789861626337,0,0,1,1,9.45639595698104,1,1,14.7581092669655,166.850909208033
5432,2,5432,37.3216150827155,1,0,1,1,7.81328453459779,2,1,13.8786190753876,163.370170098795
5434,2,5434,35.2642832743166,1,1,0,1,9.73226837381876,2,1,13.3231394871199,148.771288575151
5437,2,5437,39.7853992829796,1,0,0,1,8.81002628659833,0,1,14.5438408094589,175.652005763745
5442,2,5442,32.227710499077,1,1,0,1,8.74607154344669,0,0,12.5032648378052,147.265393560903
5452,2,5452,36.3029706061999,1,0,1,0,6.81687523091048,1,1,13.6035850667284,160.585300361746
5458,2,5458,34.4838590426898,0,1,1,0,9.31382621745549,2,1,13.1124249445807,132.867944222807
5462,2,5462,36.3393435513613,1,0,1,1,7.57276588809275,0,0,13.613405761922,163.802575032623
5470,2,5470,39.5407005991853,0,0,0,1,8.64185565111904,1,1,14.4777721648344,163.988187913449
5472,2,5472,34.03722681113,1,1,1,0,7.06827735808051,3,0,12.9918342420595,156.694074561577
5474,2,5474,39.628377503044,0,1,0,0,8.89225850464119,0,1,14.5014449288763,154.315472688485
5477,2,5477,31.7764033642782,0,1,0,0,11.0476472095988,0,0,12.3814119114095,138.098961634763
5479,2,5479,35.1704898283261,1,1,0,1,8.9333912523105,2,1,13.2978152567025,159.312020510941
5482,2,5482,40.3382735286383,1,1,0,1,4.40023813855179,0,1,14.6931168557867,169.840930629912
5484,2,5484,33.0501910295983,0,0,0,1,10.0189812592008,0,0,12.7253345810459,137.317142048849
5487,2,5487,33.7523036971703,0,0,0,0,4.99974520204773,2,1,12.9149050012904,139.452500904949
5488,2,5488,32.1624818447322,0,1,0,0,5.74366246600058,1,1,12.4856531011321,143.634527451469
5493,2,5493,34.274389546174,1,1,1,0,9.01631763693498,2,1,13.0558681805214,155.476062359217
5496,2,5496,34.6962969693078,1,0,0,1,6.20581196065232,0,1,13.1697831847675,163.89781316646
5499,2,5499,38.8828723925086,0,0,1,0,9.12780953831523,1,1,14.3001585490317,157.426480048493
5501,2,5501,34.7846109907951,0,1,0,0,9.1793691203107,0,0,13.1936279705691,148.418292392671
5506,2,5506,35.4347216426987,0,0,1,1,8.18150708593868,1,1,13.3691578465831,142.880110134733
5508,2,5508,39.7809755408286,1,1,0,1,5.01927246875035,1,0,14.5426463990781,160.986133636425
5512,2,5512,47.6588105595353,1,1,1,0,4.81729387389771,0,1,16.6696618541289,201.859417968333
5513,2,5513,38.6027762644931,0,0,0,1,8.31502824582159,1,0,14.2245325944675,157.529772906165
5517,2,5517,34.5138939973285,1,0,0,0,8.49129130805622,0,1,13.1205343823331,150.294676801539
5518,2,5518,37.1075680211932,1,0,0,0,8.64069755850467,1,1,13.8208263687766,166.264279603096
5525,2,5525,48.0967831350326,0,1,1,1,6.4528922410827,1,0,16.7879144495132,174.770217197225
5542,2,5542,37.6952299557989,0,0,1,0,9.88164676297608,1,0,13.9794950911201,155.871535963675
5546,2,5546,36.8749105780242,0,0,1,0,9.66500627564214,3,1,13.7580088591209,146.292891748029
5548,2,5548,35.8021085475063,0,1,0,1,9.28532535878173,2,0,13.4683523108811,140.673214494539
5549,2,5549,36.9502143759135,1,0,1,0,5.87280906660865,1,0,13.7783408845511,164.425573550631
5550,2,5550,35.646746161084,0,1,0,1,5.21302001725122,2,1,13.4264044665471,147.507802254799
5554,2,5554,37.4211420207358,1,0,1,0,9.54972413755351,2,1,13.9054913486531,158.507620576463
5560,2,5560,36.1139266411629,1,0,1,0,8.20503264345627,1,1,13.5525431961684,156.892549779401
5562,2,5562,40.3969338336373,0,0,1,1,8.99150129992033,0,0,14.7089551381365,155.275346779901
5563,2,5563,36.2036972734422,0,1,1,1,8.42021494807552,2,1,13.5767812668838,147.163643627943
5567,2,5567,35.3484296513033,0,1,0,1,10.1155286727945,0,1,13.3458590089063,153.174099713309
5568,2,5568,34.9872117736033,1,1,0,1,8.17804705690111,1,0,13.2483301819273,165.781807944283
5572,2,5572,37.9383581326125,0,0,0,1,8.24912892089513,1,0,14.0451396988598,152.108941644741
5573,2,5573,39.2264692392959,0,1,1,0,6.93874423752038,2,1,14.3929296976643,152.850373758368
5574,2,5574,39.0128602925301,0,0,0,0,9.17559103312135,1,0,14.3352552820375,159.771382305732
5577,2,5577,34.6084456399648,0,1,1,1,7.54599172854501,2,1,13.1460633258449,139.048616697209
5580,2,5580,36.6105098294662,1,1,1,1,8.22987225338497,1,1,13.6866206570103,161.293635473659
5581,2,5581,32.6508103704242,1,1,0,1,8.93628273027994,1,1,12.6175018030689,148.98147119642
5584,2,5584,37.816680442055,1,1,0,0,7.97990522131844,0,1,14.0122867224093,165.664744275594
5592,2,5592,32.2875081139818,1,1,1,0,7.96649007094959,2,0,12.5194101938295,137.369954391858
5595,2,5595,39.2177613428404,1,1,1,1,7.89167161484922,1,0,14.3905785656213,168.920682062329
5597,2,5597,35.0240073320911,1,1,1,0,9.8558573746073,2,1,13.258264982719,144.371138394256
5601,2,5601,34.6307372553329,1,1,1,0,9.7244509806108,1,1,13.1520820619943,155.109796144365
5606,2,5606,33.6882048822443,1,0,0,1,10.1019364536872,2,0,12.8975983212604,147.798551072565
5608,2,5608,42.1943735375607,0,0,1,0,9.17755198819149,0,1,15.1942638581958,160.409044717508
5609,2,5609,39.8121460807947,1,1,1,0,5.53498504917447,2,0,14.551062444869,174.853706761771
5615,2,5615,36.4103869745984,1,0,1,1,10.0919296696498,1,1,13.632587486196,161.215565127607
5617,2,5617,42.2217147225833,1,1,0,0,9.16319061190615,0,0,15.2016459781519,184.493432640565
5621,2,5621,48.8731196668371,0,1,1,1,6.05394774931989,2,1,16.9975253131004,187.554725889725
5623,2,5623,36.782712347511,1,1,0,0,8.64330205347491,0,1,13.7331153368824,160.389730007316
5625,2,5625,43.5931798736905,1,1,0,1,10.5199163029526,2,1,15.5719415689508,184.751833379892
5634,2,5634,39.8744123465141,0,1,1,0,5.54392974742572,0,0,14.5678743366132,154.596589255125
5638,2,5638,34.5559586084306,0,1,0,0,11.0796910313374,0,0,13.1318918273307,135.151263744048
5639,2,5639,33.9048406711682,1,0,0,0,8.50995731554612,1,1,12.9560899842698,157.274788119133
5642,2,5642,36.3078323670483,1,1,0,1,7.31802693310573,2,1,13.6048977421574,160.179736413834
5643,2,5643,33.6163408911686,0,0,0,0,9.78129445191992,0,0,12.8781950436699,136.320995339718
5645,2,5645,38.3703048437036,0,1,0,0,6.2390886619538,1,0,14.1617653108544,154.91941872008
5646,2,5646,36.9400119902477,0,1,0,0,8.55027014446701,1,1,13.7755862404213,145.775826747499
5650,2,5650,37.3969445121845,1,1,1,1,8.17375719442823,1,0,13.8989580213442,168.129872558948
5657,2,5657,36.5469135178282,1,1,0,0,5.99756270988936,1,1,13.669449652868,162.231625952862
5658,2,5658,33.9452241624717,0,1,0,1,8.20793438635527,3,0,12.9669935269217,142.766946244762
5659,2,5659,42.108554414922,0,0,1,1,7.78541946279286,2,1,15.1710926950833,168.547171366577
5662,2,5662,34.5668791979738,1,0,1,0,9.27664574098786,1,0,13.1348403865073,158.906947052569
5665,2,5665,33.8746987411012,0,0,0,0,8.75715261035526,4,0,12.9479516631517,139.647984773454
5670,2,5670,33.3696895343401,0,0,1,0,8.62983693515268,0,0,12.8115991773262,134.491509503868
5673,2,5673,36.5390653050502,1,1,0,0,4.20107277274164,2,1,13.667330635418,167.137570775172
5675,2,5675,42.9409779162835,0,1,1,1,7.41714000886145,3,0,15.395847040451,161.975074495687
5676,2,5676,35.3499301481314,1,0,1,1,7.73590991737438,0,1,13.3462641430499,166.727889116743
5678,2,5678,39.9232894209188,1,0,0,0,7.07255002207053,0,0,14.5810711467025,168.280871691507
5681,2,5681,34.6455930938176,1,1,1,1,7.91279588654099,0,1,13.1560931383852,168.26255169484
5683,2,5683,37.6006734166038,0,0,1,0,8.0414133979746,0,1,13.9539648255374,153.85606480653
5684,2,5684,35.2883497897863,1,0,1,0,5.54642876812813,2,0,13.3296374462967,151.881169666437
5687,2,5687,35.4236836416299,1,1,0,1,7.6728322945371,0,0,13.3661775862945,159.158118262782
5688,2,5688,40.4736216467825,1,1,1,1,5.55300541285655,0,0,14.7296608476857,177.701926991237
5691,2,5691,38.6008232385017,0,0,1,0,9.5021361262364,3,0,14.2240052774499,158.162928751229
5692,2,5692,37.6324991313539,1,1,1,1,6.34394936872467,1,0,13.96255776852,161.965829095471
5693,2,5693,35.0517069081305,1,1,1,0,6.49001281773156,2,1,13.2657438682496,163.55060169173
5694,2,5694,33.4176417906001,0,0,0,0,8.03044984274567,0,0,12.8245462865164,133.582490261694
5696,2,5696,34.2761707641473,1,1,1,0,9.09778694951162,2,0,13.0563491093742,150.447897545138
5698,2,5698,32.7025493978568,1,0,1,0,8.66900943015811,2,1,12.6314713404757,148.632263046758
5700,2,5700,36.8030272081871,0,0,0,1,8.27405949188783,0,1,13.7386003492649,156.741556675332
5704,2,5704,36.5078803681729,1,0,0,1,9.00454281044566,0,1,13.6589107024611,164.909161948852
5705,2,5705,41.1762743945648,0,0,0,1,7.07745538769573,3,0,14.9193770895869,165.942391343544
5706,2,5706,38.2040072559817,1,0,0,1,6.91664045361965,1,1,14.1168649621695,172.327795072516
5707,2,5707,36.1406998639735,1,1,0,1,8.76771168351371,3,1,13.5597719663273,154.194889133639
5709,2,5709,34.9146375168796,1,1,0,1,8.37864831156193,0,1,13.2287351326119,165.48187872704
5710,2,5710,40.4444673427043,1,1,0,0,7.457425019338,0,1,14.7217891855846,173.714575271372
5711,2,5711,37.7934319622354,1,0,1,0,8.39722543228809,1,0,14.006009632858,154.037257330946
5713,2,5713,38.6529307126261,0,1,0,1,7.47825906177201,2,0,14.2380742954635,150.015301510025
5716,2,5716,34.0009198922193,0,1,0,0,7.44447661853266,2,0,12.9820313739536,134.461123373562
5718,2,5718,38.5606927003866,1,1,0,1,6.88269343444298,3,0,14.2131700321588,161.876403694595
5721,2,5721,34.8310732757193,1,0,1,0,3.84743240540123,0,0,13.2061727874986,157.732855459666
5722,2,5722,33.5990762668036,1,0,1,1,7.22636699027647,1,1,12.8735335950914,153.83915771988
5726,2,5726,36.469855415063,0,1,0,0,10.1260481233696,1,0,13.6486439651214,153.876803037214
5727,2,5727,32.8457597797996,0,0,0,0,8.37163492294259,0,1,12.6701381436003,128.975507494897
5730,2,5730,33.3266311079232,0,0,0,1,7.65178889290274,2,0,12.7999734021937,144.68160516435
5733,2,5733,40.1998084183893,0,0,1,1,7.02447347466855,2,0,14.6557312760195,155.606111945226
5734,2,5734,33.0467003462594,1,1,1,1,9.78953374675076,0,0,12.7243920965445,154.200393768263
5735,2,5735,34.943634000976,0,0,1,0,4.33934250649068,2,0,13.2365641833179,142.614329897726
5741,2,5741,34.3846959789411,1,1,1,1,9.18939239305363,3,0,13.0856509173685,145.138099000645
5744,2,5744,33.9564396307499,1,1,0,0,6.2339961423602,1,1,12.9700217033569,145.882179326143
5749,2,5749,31.336470268838,0,0,0,1,8.07692330819623,0,0,12.2626299756406,133.715202071913
5751,2,5751,36.2838564836123,1,0,0,1,6.65159509341855,1,1,13.5984242536297,161.726753582087
5753,2,5753,40.7163854608711,1,0,1,1,9.70259754509506,0,1,14.7952070774896,167.135084775986
5755,2,5755,35.1485601374769,0,1,0,1,11.719812636032,2,1,13.2918942401732,145.389728028801
5756,2,5756,40.9120662853957,0,0,1,1,7.9538318857644,2,1,14.8480409001112,154.874043057261
5758,2,5758,35.851136370078,1,0,1,1,7.84561447967053,0,0,13.4815898229754,162.748781362146
5761,2,5761,38.7435072149417,1,1,0,0,7.15864468905567,0,1,14.2625299510887,170.95143495374
5766,2,5766,36.085342935416,1,1,1,0,7.66268985459382,3,0,13.5448255956167,164.79826298796
5767,2,5767,33.9243246184402,0,0,0,0,7.80039376756042,0,0,12.9613506500333,133.521385681857
5779,2,5779,36.9180299059077,0,1,1,1,6.61920730489116,1,1,13.7696510776495,150.962165259292
5782,2,5782,38.1987331932989,0,0,0,1,7.37469746845213,0,0,14.1154409652451,150.856622056298
5784,2,5784,35.721672824763,0,1,1,1,10.9455754876899,1,0,13.4466346657404,146.096366702637
5786,2,5786,38.2144642113599,0,1,1,0,7.16161455827547,0,0,14.1196883401216,152.559100118727
5787,2,5787,35.391986211214,1,1,1,1,9.67725035525349,0,1,13.3576192800822,160.072607299796
5788,2,5788,33.8258791399594,0,1,1,0,7.15414143927579,0,0,12.9347703708435,142.499630234211
5790,2,5790,35.4265761970918,0,0,1,1,7.88744850410567,0,0,13.3669585762692,147.227142101698
5791,2,5791,37.0257439610777,0,0,0,1,6.62445354424178,3,0,13.7987338725454,144.852312875658
5797,2,5797,34.3305266926782,0,1,0,0,8.285250537827,0,0,13.0710252100775,139.798992731584
5798,2,5798,36.5285343546406,0,1,1,0,9.49496418962898,0,0,13.6644872788074,149.629673193425
5802,2,5802,39.1267904805261,1,0,0,0,10.6892708002473,2,0,14.3660164327965,166.224548939039
5803,2,5803,36.6586269496721,0,1,1,1,7.30190815224124,1,0,13.6996122794659,142.230091403835
5805,2,5805,32.9424540375707,1,0,1,0,8.24753264721874,1,0,12.6962455931985,142.007031089312
5812,2,5812,40.5332618020408,0,1,0,0,8.45307213703769,2,1,14.7457636896054,157.48168202314
5815,2,5815,41.0359493724208,0,1,0,1,9.70627290319586,0,1,14.881489333608,161.493825679621
5816,2,5816,33.260648249874,0,1,1,0,6.25098970039969,2,0,12.7821580305204,135.343063023609
5817,2,5817,43.2114528676573,1,0,0,1,9.55406635553949,0,1,15.4688752773219,178.17209283994
5821,2,5821,34.3773955292404,0,0,1,0,7.731229601522,2,1,13.0836797959493,136.563713292954
5822,2,5822,40.5778051977873,1,0,1,0,7.80025740885732,1,0,14.757790406457,164.351848061938
5824,2,5824,36.2008086439766,0,1,1,1,7.08513514821206,0,0,13.5760013369281,147.021132260233
5830,2,5830,39.798173858191,1,0,0,0,6.75880922999653,1,1,14.547289944766,164.539348184004
5832,2,5832,32.1244151315345,1,0,1,1,7.80779048131929,0,0,12.4753750885687,149.395074881622
5836,2,5836,36.2059944779825,1,0,1,0,8.52283656608872,1,0,13.5774015121097,160.286943855022
